1.008728376185238050e-02 7.617657221833122605e-02 3.009680008090098724e-02 8.451512197364431656e-02 5.298378140733798342e-02 2.253100210511531087e-01 3.871313124378905068e-01 2.331763006736393279e-02 1.080460102665786390e-02 9.957687597486752917e-02
5.088190413178383248e-02 2.168145466121636222e-01 1.171580625024705447e-01 2.189545563146378659e-01 1.276940104643905505e-01 4.777962208249340176e-02 6.126584815254697974e-02 9.404292088703479491e-02 5.513681064052735475e-02 1.027171821195108428e-02
3.177263466572530920e-02 3.744040409348434184e-01 1.049750545026856274e-02 5.845822779438922256e-02 8.386509213430759502e-02 1.698647042565482324e-01 1.659684135676450442e-02 5.901212461670891918e-02 4.387139507485664225e-02 1.516574337155874863e-01
1.419771257258840014e-01 1.088190709922719490e-01 1.073148471079944377e-01 1.163356119536633759e-01 1.070530801444195303e-02 6.450714378621157097e-02 6.853750672030582691e-02 1.258715124536608984e-02 1.231073292541730313e-02 3.569055015284433585e-01
1.945065909183245345e-02 2.738907476099297633e-01 4.712801334888604143e-02 2.422032871723597824e-02 2.631912093897916666e-02 2.331244047914529383e-01 1.079181771245648763e-01 1.056906502631726197e-01 8.083807929328411246e-02 8.141981882066195997e-02
5.184636305787711230e-02 1.899728715387391867e-02 6.097361775977101772e-02 3.145868723555084179e-01 1.701582678381246411e-02 1.479256870709158567e-02 2.311090006095831428e-01 1.582146371839288357e-01 1.017813564314829222e-01 3.068246995707061414e-02
1.121823524450410101e-02 2.888383337410579260e-02 1.252318720264671698e-02 2.297344909290517656e-02 7.899852037189003529e-02 1.495037735887121133e-01 5.716027959911770262e-01 5.754544158254247532e-02 5.662096496938575502e-02 1.012979858213062558e-02
1.839432261955107131e-02 1.974974938053781007e-02 1.336113876918187393e-01 8.344733152210319360e-02 1.572210491029538137e-02 1.081489989704026260e-02 4.794752517667690006e-02 1.664489207037131435e-02 1.415663034199945991e-01 5.121014833116107612e-01
7.794731121903995807e-02 7.635873753665700647e-02 9.654183493140312822e-02 1.958046775126631167e-01 2.031047501708149738e-01 1.098284296458785364e-01 1.046687999670706769e-02 1.329742898143196177e-02 1.172366898720669272e-02 2.049262810181974315e-01
9.007613653509852214e-02 1.175157267666568361e-01 1.167509945458068549e-01 2.596196174240903431e-01 3.405425416279692780e-02 1.489930804737416015e-02 1.122998518368533288e-01 1.595659625826023886e-01 8.508501041248436869e-02 1.013313768623639970e-02
1.927064019430327346e-01 8.276730660587190702e-02 1.878613734949875422e-02 1.583513062686618400e-01 8.113160085950407718e-02 1.047460936908592433e-01 2.294905650726301871e-01 1.110337411618768366e-01 1.008301010234826517e-02 1.090383694571609233e-02
7.741123045926680268e-02 1.058735845305070096e-02 2.527540969770052451e-02 6.002719005600264113e-02 2.745719032672521154e-01 1.035705400059065140e-01 1.552464693759243730e-01 1.052110348494453458e-02 8.592415375859369098e-02 1.968646414413581791e-01
2.423184261450573307e-01 1.145559868747216513e-02 3.644543807963994408e-02 2.106837509811661235e-01 2.035404756446955454e-02 2.450167672342581648e-01 3.705400203810341186e-02 7.003526802456216949e-02 1.622412022989232205e-02 1.104125810153788884e-01
5.513461673755744308e-02 2.717039253755188510e-01 1.226860060901210220e-01 4.184637190353280439e-02 2.554217826288678328e-01 8.327481188115699873e-02 3.071892502967274452e-02 1.751201044291991749e-02 1.006268475974082637e-02 1.116388651509113983e-01
1.195520587014294554e-02 5.575957815471273976e-02 3.269473554502345947e-02 1.534951000145865982e-02 4.579390379483375129e-01 3.344751924856533692e-02 1.087466900798055199e-02 9.192205865424707412e-02 1.872040295043332359e-01 1.028536560651985704e-01
1.865664484415847646e-01 4.142680203858730564e-02 3.742823030626548503e-02 1.796801825740772796e-01 1.000351009871830975e-02 3.620358138255551639e-01 4.330907967783165224e-02 1.056063385343837119e-01 1.322932545860658685e-02 2.071426904438997130e-02
1.061928401700861814e-02 1.196344479931844146e-02 3.433085586989786941e-01 1.427990259756180269e-01 7.944822088498192103e-02 1.663947818038108428e-01 5.348538990634662399e-02 1.414766401267872863e-02 1.455335519686086487e-01 3.230007793264953048e-02
3.116815671104800067e-02 4.146489782722986156e-02 5.477403328504870661e-02 1.263788348260681815e-02 2.381525769080566068e-01 4.057309642677610628e-01 3.704125862000511027e-02 5.580169280184044817e-02 5.765240068465037060e-02 6.557613541175309757e-02
6.397570578297682997e-02 4.390682451932818864e-02 1.002086492541947454e-01 2.861605439497302839e-02 6.222223822643519614e-02 1.000000873237243126e-02 6.274729976877196913e-02 3.487188081001694751e-01 2.277537634017492985e-02 2.568290348806031576e-01
4.295313623682991966e-02 4.014240952788720312e-02 7.663497404141973723e-02 6.473365860894823853e-02 1.308017303097093742e-01 1.053242179341542101e-01 2.757709440738364548e-01 3.537379857714494091e-02 3.145054006079089914e-02 1.968145906292791125e-01
3.265521300997118598e-02 2.546294549188700684e-01 1.347132390410190478e-02 1.000598591597140485e-02 5.206708828377139969e-02 7.335526357214593174e-02 2.558657118961562421e-02 2.260701882823765857e-02 1.132770469917799838e-01 4.023450333855348449e-01
1.284175496619064938e-01 3.143286431556932548e-01 1.351957470813710260e-01 3.097578275697759204e-02 5.908902935202463985e-02 2.600959755103948723e-02 1.699806446569270268e-01 1.772737360696257855e-02 1.833128411949989933e-02 9.994434805759827567e-02
4.791126078477556116e-02 1.517674314209458732e-02 1.968983622220757401e-01 2.776321333474229824e-01 7.953211848846161725e-02 1.451389182451233786e-02 1.016086198854646364e-02 1.623226835747511587e-01 1.237758903158974882e-01 7.207605431146221764e-02
6.576779226020312841e-02 1.464744265593498178e-02 1.932822923087363642e-01 1.427450049556484857e-01 4.186610523836009623e-02 3.276696478121917111e-01 3.907019176881771499e-02 1.177905360325427336e-01 4.709126405199484666e-02 1.006972291556988523e-02
2.865166141304995029e-01 1.780365691275072326e-01 2.390368316799361403e-02 1.107394653433730336e-01 1.188532505224098625e-02 1.954526807689723755e-01 2.806665821668437311e-02 1.255607960723960637e-01 1.344150592015162099e-02 2.639670220018112967e-02
5.934969497852472797e-02 3.657835350114834599e-02 2.495330947375474506e-01 2.805730019425590333e-02 1.144564931638336093e-02 4.932042473976806785e-02 1.981353038235935532e-02 3.858588845334232770e-02 6.017304476742274533e-02 4.471430189292476820e-01
3.124602475237162058e-02 4.802852746819433194e-02 3.324110469991628514e-01 4.004440106528795590e-02 1.016862856867651460e-01 1.134267310944581802e-02 3.532475092673073025e-01 1.020664081189576536e-02 2.949775502871055527e-02 4.228913581085867041e-02
4.363758697463349656e-01 2.884599712219365619e-02 2.237547920725825590e-01 1.716446678618699026e-02 3.931624152851139614e-02 1.597116772403567586e-01 3.249771162564002447e-02 1.518066077673463528e-02 3.681938366958553005e-02 1.033319943187365440e-02
1.090798197589913920e-01 2.865542565543683917e-01 1.156121569578953678e-02 1.300953379414373882e-02 2.387016773146703047e-02 2.015547658108780005e-01 1.981225587384649323e-01 3.293124696843307414e-02 9.569987786881949121e-02 2.761655707864425074e-02
1.935867992112962899e-01 1.267671061191964071e-02 1.893238818483242852e-02 4.989166288698477364e-02 1.090351657510403582e-02 2.434428261361878953e-02 1.161329351278023517e-02 2.157726114540488016e-01 1.727598161780236896e-01 2.895189187713913537e-01
1.417123206356368792e-01 1.966773353435698549e-02 8.355046470066812558e-02 8.656015165823104096e-02 2.490179934389021368e-02 5.118376538190168024e-01 2.736225943425776158e-02 1.966514211158464781e-02 7.473588782558775179e-02 1.000658693676974818e-02
9.045476029021215503e-02 2.467107001194766835e-02 5.061567486675971200e-02 1.000441854564206902e-02 2.429139289887440739e-02 1.607499324559812925e-01 9.737194885528731303e-02 4.235308682351494047e-01 1.177617893560332918e-02 1.065337549045426296e-01
9.155846610384220374e-02 4.189596014884816588e-02 5.794124767810790444e-02 4.334926141452023068e-02 5.280659977637094382e-01 1.932037030282827417e-01 1.119805130135220414e-02 1.015461834603372492e-02 1.030456225020681855e-02 1.232813196509657122e-02
1.518727531345748054e-02 1.421127563912387981e-01 2.249044410914847747e-01 1.011505598249197620e-02 4.821728222711058054e-02 8.055139108697434436e-02 1.332812199597201673e-02 3.234289541744323482e-01 8.776359653240954628e-02 5.439112520442812571e-02
7.960605858561026205e-02 6.198765597142739947e-02 1.995860540929627613e-01 3.368234602618872670e-02 1.667678335745859386e-01 2.299450255711551344e-02 9.401436192469528330e-02 1.358431319064382636e-01 1.480377387056051597e-01 5.748031665537064322e-02
4.110840849301812538e-02 4.188094169232808861e-02 6.784487132438586643e-02 5.331567509340041644e-01 2.674272064438627111e-02 1.013866035200634286e-01 1.960127388394678621e-02 2.339907563151251424e-02 1.096385333491815134e-01 3.524082052717314451e-02
9.546000474459501173e-02 3.438001291668024012e-02 1.954676912056337035e-01 4.555179985981242657e-02 2.128290115849564845e-01 2.086522790163675839e-02 2.561877642401399480e-01 1.176461214264461208e-02 3.540863567002425910e-02 9.208523973387651440e-02
1.990146489795456830e-01 1.532701380292799953e-01 1.078522209553030645e-02 2.988934404870496192e-02 1.704263589583069338e-01 6.185686250149387277e-02 2.213170942148716749e-02 2.024747971633348576e-01 8.863453422919048696e-02 6.151638457312591513e-02
1.997103322652107327e-01 2.141199469975154090e-01 5.624535319008008849e-02 3.530929950787278088e-02 1.127435451359015857e-02 2.742288649251391486e-01 1.131574281523626685e-01 6.988864457085822157e-02 1.072355545960509624e-02 1.534222041776569373e-02
2.789666276870147316e-02 1.497886886308374965e-02 6.164362603459099255e-01 1.710414384199641577e-02 8.395497388608437472e-02 5.719165962393851776e-02 1.000012528318175789e-02 1.107290111908987643e-02 4.818664365449056020e-02 1.131777606135234426e-01
6.249998622866598241e-02 1.144999672714413080e-01 5.141158589800576273e-02 1.458037957296016984e-01 2.048511895470363497e-01 1.037808672879285410e-01 2.326729242321937813e-02 1.331912436656179644e-01 1.942297049597274672e-02 1.412711014525102893e-01
1.001971442562327348e-02 1.040843994284273814e-02 6.445877794011584117e-02 1.773721091799451005e-02 2.692883210659737236e-01 1.177220779564797232e-01 1.006597546905407987e-02 1.539718092909388436e-01 9.640014279634681604e-02 2.499275301946304872e-01
1.455150702526519443e-02 2.576143199425299374e-02 9.767056869756583770e-02 2.290228435177037170e-01 3.506307336689319654e-02 3.078507734673262969e-02 2.197489449777733084e-01 2.081470156283170558e-01 6.823669838245582930e-02 7.101283906304033111e-02
1.004582391915906370e-02 1.005959362222454828e-02 3.190392177883918240e-02 7.221145802787350132e-02 2.052420955121017632e-01 1.874893934042442256e-01 4.764542808807653573e-02 3.388657417470749555e-01 8.576463959472754861e-02 1.077190430567851430e-02
5.518242863616609067e-02 1.349593987846068113e-02 1.562947629933147398e-01 4.971104434259867449e-02 4.563382744888509479e-01 6.852050293842833206e-02 2.282454045797945724e-02 2.903698346555450005e-02 1.157067751334719258e-02 1.370248452852993737e-01
2.349865280220279906e-02 1.023506877839448770e-02 1.044336771851252406e-02 2.864982156967714466e-02 1.129634170388898462e-01 5.747467716043103136e-02 4.083054161519084763e-02 5.249244099129437569e-01 1.606911885509680615e-01 3.028885485278951656e-02
1.424769105769680966e-01 6.465154983362482455e-02 1.061230611029920501e-01 1.084114070057286966e-02 2.120304253337241818e-01 2.684800476778480272e-02 1.364544540491380020e-01 1.460636159337417792e-02 2.081439596826262783e-01 7.782413235919481698e-02
1.008780438246221177e-02 5.654218621583718962e-02 1.854009785118291009e-01 3.612305710392625935e-01 4.969087744720505212e-02 1.210303923994478920e-02 8.985645709942499670e-02 1.363130638701925273e-02 1.487940792488821884e-01 7.266270042813267882e-02
1.535056744357310710e-01 2.729236516666536105e-02 1.394893310987364021e-01 4.814434376394910453e-02 1.225541827680455033e-02 1.497872764784999658e-02 2.857224739718128292e-02 1.378015001344760349e-01 1.582254471857953704e-01 2.797349448928108662e-01
1.570387614292342165e-02 5.358038643397365908e-01 2.446758877723994099e-02 1.835493106993812615e-02 1.222661152720629640e-01 1.000048012469263378e-02 1.088666605721133260e-02 5.036985485989074751e-02 1.966075690966777034e-01 1.553905425962662408e-02
3.006629505372490629e-01 6.479320709146192681e-02 3.520207980144176019e-01 3.877056216736219502e-02 2.980349427722045474e-02 1.414226870278608925e-02 1.172909278411202183e-02 6.351414250557624319e-02 2.368215350723679863e-02 1.008813304125777827e-01
2.875875822850120639e-02 5.771415766074201176e-02 1.954127045830710285e-01 5.521570429220652027e-02 9.095913813413981919e-02 1.823921784924363923e-02 2.828071516942233521e-02 3.167023977807600921e-01 1.522464138906349518e-01 5.647079241127843374e-02
2.432078912907360835e-01 1.569750046620682904e-01 4.251429001463672558e-02 1.009848820413341598e-02 1.094127329560281615e-02 2.282150769634409132e-02 8.004304857719292399e-02 1.271913065244394819e-02 2.975667718029244568e-01 1.231125938039175777e-01
5.447248321801910487e-02 1.330130747101762323e-01 2.534269463233247421e-01 1.112631574375940770e-02 6.113249628030482941e-02 7.567023871161700221e-02 3.675913805973146653e-02 1.503892601256533457e-01 2.132906696665169688e-01 1.071937716089685529e-02
3.132146283070459669e-02 2.678530175376008238e-01 3.333258321554061210e-02 4.039549400607708035e-02 3.679545016160295501e-01 4.516777921869300633e-02 1.175328809607756320e-02 3.895227687913674353e-02 6.110968351478852922e-02 1.021599130853516890e-01
1.839819553079283937e-02 1.041843301073659689e-01 1.211189339877853655e-02 4.036787643045305907e-02 1.074451233302530125e-02 6.321164071300885423e-01 2.556444751486829092e-02 8.384463649163954868e-02 1.430618593075818658e-02 5.836151513222971599e-02
2.268388453158786885e-02 2.775868890452133642e-02 1.220342081189933481e-01 4.389945422125492158e-02 1.001549520092449852e-02 2.504300701996508005e-01 4.199985830275999588e-01 2.498529799239952720e-02 5.001855030025155469e-02 2.817576750281602233e-02
1.323884942619866709e-02 4.939643095854620580e-01 1.424621020749271619e-02 2.849167275490952639e-02 1.231043456322760896e-02 1.548997702718092270e-02 1.010026243777970879e-02 3.194965434989896491e-01 4.808898043495971053e-02 4.457276006379943395e-02
3.670151818449200742e-02 9.496015492715742523e-02 1.548469774060263482e-01 1.974379694491251377e-02 2.092618889424931461e-01 1.003518296549926227e-02 3.043226556369354324e-02 3.384224422950302125e-01 6.118518635795210103e-02 4.441058641274363977e-02
2.007782674994018357e-01 1.259906369625080416e-02 1.003105243088157905e-02 1.821838054619367986e-02 1.048540883693178244e-02 3.145494214567419178e-01 1.236146975697157702e-01 1.406925641224097273e-02 1.368845272154202430e-02 2.819659988300995956e-01
9.021762168339063359e-02 1.053262765214133152e-02 1.136229007617640084e-02 6.656918760961084980e-02 1.576151265954251271e-02 5.457734787381369329e-02 2.684106470451234627e-01 1.034124057887353398e-02 3.958429681477445006e-01 7.638455667358307055e-02
2.662737787179436100e-01 2.062862553512873759e-02 1.002976934291188900e-02 3.031317344728375884e-01 2.557499275233867178e-02 1.450233633630284569e-01 1.021972984415160310e-02 2.103926806957151854e-02 1.415888628132882208e-02 1.839198516207591616e-01
3.690090733574244442e-02 1.877425731196463166e-01 1.896838671617851746e-01 2.292823372032046780e-01 5.146235257617523540e-02 1.482457971997090118e-01 1.985699475312818763e-02 2.993833391934846294e-02 4.628099055668884881e-02 6.060584617457182022e-02
4.777199596778941570e-01 2.282027513147985576e-02 3.402040039331079985e-02 4.499769336433420003e-02 1.421975571471324751e-01 2.608230651556823348e-02 2.038197607964429073e-02 1.784214808697045032e-02 1.402586127292412832e-01 7.367907087442447656e-02
3.219429527935845914e-01 1.582712228755963901e-01 3.146452821961728819e-02 6.654376117262450485e-02 3.890425792953298295e-02 1.937194062363509772e-01 1.525901756178087432e-01 1.566878227798773615e-02 1.003070703232612076e-02 1.086420584457064090e-02
1.645441516355645312e-02 9.370151346042321361e-02 2.744932412442761122e-02 5.777880201753266692e-02 4.589912831012527700e-02 3.022071035050856169e-01 1.250788493468690116e-02 1.056075555519164766e-01 1.036424741707799302e-01 2.347517987614659296e-01
2.395673629950604566e-01 1.031862294647015177e-02 2.314367443194752932e-02 1.069257546406292975e-02 5.584454028224183908e-02 9.586193463721891239e-02 1.337964876991460661e-01 2.048646908135811906e-01 1.207220399046710219e-01 1.051880708255997499e-01
2.733392243521263199e-01 1.009082012370730690e-02 3.836939166397066586e-02 7.430103482349417754e-02 1.645059769641162711e-02 2.193646795861109167e-01 2.681223284512844474e-02 4.863050405130488196e-02 1.472238593738233459e-01 1.454176554839225199e-01
8.642282482056642956e-02 3.243107212257168720e-02 9.386326171055807410e-02 2.313675927834228097e-01 5.415342929338313321e-02 1.628629057302326960e-02 6.476218719780631183e-02 1.484703381010283874e-01 2.622094757166646417e-01 1.003352768097535291e-02
8.232545108758693164e-02 7.181886730570230526e-02 1.485972889777217865e-02 3.577443752950500433e-01 2.726455762218032292e-02 2.339816276044254517e-01 8.035869340294760077e-02 1.074752250646403562e-01 1.230649956180023159e-02 1.186497415789453808e-02
3.862578522430196171e-02 6.067644925673360001e-02 2.934097134563934950e-01 2.311338381385623364e-01 1.476529314044004726e-01 4.945377468940204135e-02 1.073823909445656248e-02 6.535566003509957200e-02 6.416535832424173635e-02 3.878825037640828977e-02
